,label,label_coarse,confidence,error
13627,coyote,wild dog,0.00013653253,8.898948
13628,coyote,wild dog,0.870122,0.13912201
13629,coyote,wild dog,0.7609995,0.2731228
13630,coyote,wild dog,0.597016,0.51581097
13631,coyote,wild dog,0.32223696,1.1324682
13632,coyote,wild dog,0.016444279,4.107778
13633,coyote,wild dog,0.67630666,0.3911085
13634,coyote,wild dog,0.7530892,0.28357124
13635,coyote,wild dog,0.5844548,0.537076
13636,coyote,wild dog,0.54345405,0.6098099
13637,coyote,wild dog,0.142273,1.9500079
13638,coyote,wild dog,0.73234016,0.3115101
13639,coyote,wild dog,0.66001964,0.41548538
13640,coyote,wild dog,0.09041444,2.4033508
13641,coyote,wild dog,0.0025135302,5.9860673
13642,coyote,wild dog,0.43664387,0.8286371
13643,coyote,wild dog,0.07720205,2.5613294
13644,coyote,wild dog,0.75993896,0.27451706
13645,coyote,wild dog,0.46943647,0.7562227
13646,coyote,wild dog,0.84070176,0.17351818
13647,coyote,wild dog,0.66192526,0.41260242
13648,coyote,wild dog,0.7199074,0.32863235
13649,coyote,wild dog,0.79720783,0.22663975
13650,dingo,wild dog,0.79712266,0.22674656
13651,dingo,wild dog,0.00040229576,7.818323
13652,dingo,wild dog,0.94230103,0.059430122
13653,dingo,wild dog,0.9057628,0.09897804
13654,dingo,wild dog,0.6921171,0.36800003
13655,dingo,wild dog,0.8255325,0.19172668
13656,dingo,wild dog,0.005280755,5.2436857
13657,dingo,wild dog,0.72679716,0.319108
13658,dingo,wild dog,0.00023864718,8.340525
13659,dingo,wild dog,0.13437599,2.0071135
13660,dingo,wild dog,0.5500355,0.5977726
13661,dingo,wild dog,0.7471077,0.29154587
13662,dingo,wild dog,0.8095225,0.21131039
13663,dingo,wild dog,0.8387164,0.17588234
13664,dingo,wild dog,0.49907818,0.69499207
13665,dingo,wild dog,0.9824553,0.017700195
13666,dingo,wild dog,0.73506826,0.3077917
13667,dingo,wild dog,0.20650166,1.5774465
13668,dingo,wild dog,0.55871135,0.5821228
13669,dingo,wild dog,0.35085845,1.0473728
13670,dingo,wild dog,0.48718926,0.71910286
13671,dingo,wild dog,0.0089256065,4.718831
13672,dingo,wild dog,0.7654133,0.2673397
13673,dingo,wild dog,0.8581482,0.1529789
13674,dingo,wild dog,0.25827438,1.3537331
13675,dingo,wild dog,0.82322764,0.19452286
13676,dingo,wild dog,0.8573716,0.15388393
13677,dingo,wild dog,0.8944768,0.111516
13678,dingo,wild dog,0.436076,0.8299389
13679,dingo,wild dog,0.17081317,1.7671852
13680,dingo,wild dog,0.932026,0.070394516
13681,dingo,wild dog,0.12193881,2.1042356
13682,dingo,wild dog,1.6383232e-05,11.019252
13683,dingo,wild dog,0.8177823,0.20115948
13684,dingo,wild dog,0.2455146,1.4043989
13685,dingo,wild dog,0.00074607105,7.2006903
13686,dingo,wild dog,0.61026967,0.49385452
13687,dingo,wild dog,0.94654346,0.054938316
13688,dingo,wild dog,0.20625633,1.5786357
13689,dingo,wild dog,0.6190694,0.47953796
13690,dingo,wild dog,0.65740186,0.41945934
13691,dingo,wild dog,0.82803786,0.18869686
13692,dingo,wild dog,0.8520412,0.16012001
13693,dingo,wild dog,0.88538516,0.12173271
13694,dingo,wild dog,0.5500037,0.5978298
13695,dingo,wild dog,0.9129589,0.09106445
13696,dingo,wild dog,0.2513193,1.381031
13697,dingo,wild dog,0.7253783,0.3210621
13698,dingo,wild dog,0.7643691,0.2687044
13699,dingo,wild dog,0.94800127,0.053399086
13700,dhole,wild dog,0.94797385,0.05342865
13701,dhole,wild dog,0.98574615,0.014356613
13702,dhole,wild dog,0.975417,0.024889946
13703,dhole,wild dog,0.37089083,0.991848
13704,dhole,wild dog,0.7979301,0.22573471
13705,dhole,wild dog,0.91043335,0.09383488
13706,dhole,wild dog,0.94664645,0.054829597
13707,dhole,wild dog,0.786458,0.24021626
13708,dhole,wild dog,0.5841444,0.5376072
13709,dhole,wild dog,0.41260412,0.8852663
13710,dhole,wild dog,0.6671082,0.40480328
13711,dhole,wild dog,0.8592479,0.15169811
13712,dhole,wild dog,0.9260356,0.07684231
13713,dhole,wild dog,0.964274,0.036379814
13714,dhole,wild dog,0.982569,0.0175848
13715,dhole,wild dog,0.88885176,0.117824554
13716,dhole,wild dog,0.6280299,0.46516705
13717,dhole,wild dog,0.92399216,0.07905197
13718,dhole,wild dog,0.8989757,0.10649967
13719,dhole,wild dog,0.7128551,0.33847713
13720,dhole,wild dog,0.76151377,0.27244663
13721,dhole,wild dog,0.98458904,0.015530586
13722,dhole,wild dog,0.9595324,0.041309357
13723,dhole,wild dog,0.00021139532,8.461781
13724,dhole,wild dog,0.8005071,0.22250938
13725,dhole,wild dog,0.99876046,0.0012407303
13726,dhole,wild dog,0.950426,0.050845146
13727,dhole,wild dog,0.9918359,0.008197784
13728,dhole,wild dog,0.7606277,0.27361107
13729,dhole,wild dog,0.0054145213,5.218671
13730,dhole,wild dog,0.7833685,0.24415207
13731,dhole,wild dog,0.46046516,0.77551794
13732,dhole,wild dog,0.9954222,0.004588127
13733,dhole,wild dog,0.9660582,0.034531593
13734,dhole,wild dog,0.9798994,0.020305634
13735,dhole,wild dog,0.6653706,0.40741158
13736,dhole,wild dog,0.24299328,1.414721
13737,dhole,wild dog,0.9578316,0.04308319
13738,dhole,wild dog,0.5671784,0.56708145
13739,dhole,wild dog,0.797598,0.22615051
13740,dhole,wild dog,0.3203073,1.1384745
13741,dhole,wild dog,0.048763372,3.0207758
13742,dhole,wild dog,0.8251515,0.19218826
13743,dhole,wild dog,0.8527571,0.15928078
13744,dhole,wild dog,0.9178359,0.085736275
13745,dhole,wild dog,0.9022297,0.1028862
13746,dhole,wild dog,0.0018624705,6.285852
13747,dhole,wild dog,0.8353636,0.17988777
13748,dhole,wild dog,0.9789636,0.021261215
13749,dhole,wild dog,0.94692147,0.054538727
13750,African_hunting_dog,dog,0.98724943,0.012832642
13751,African_hunting_dog,dog,0.17151812,1.7630668
13752,African_hunting_dog,dog,0.9310374,0.071455956
13753,African_hunting_dog,dog,0.99574476,0.004263878
13754,African_hunting_dog,dog,0.98761,0.012467384
13755,African_hunting_dog,dog,0.9343689,0.06788349
13756,African_hunting_dog,dog,0.9211276,0.082157135
13757,African_hunting_dog,dog,0.049399205,3.0078206
13758,African_hunting_dog,dog,0.97259426,0.027788162
13759,African_hunting_dog,dog,0.97336686,0.026993752
13760,African_hunting_dog,dog,0.8140083,0.2057848
13761,African_hunting_dog,dog,0.96697134,0.033586502
13762,African_hunting_dog,dog,0.9491874,0.05214882
13763,African_hunting_dog,dog,0.950572,0.050691605
13764,African_hunting_dog,dog,0.9677883,0.032741547
13765,African_hunting_dog,dog,0.9477188,0.053697586
13766,African_hunting_dog,dog,0.39194098,0.9366441
13767,African_hunting_dog,dog,0.7935748,0.23120785
13768,African_hunting_dog,dog,0.83962905,0.17479515
13769,African_hunting_dog,dog,0.90452915,0.10034084
13770,African_hunting_dog,dog,0.94404614,0.057579994
13771,African_hunting_dog,dog,0.9382027,0.06378937
13772,African_hunting_dog,dog,0.8834107,0.12396526
13773,African_hunting_dog,dog,0.8307166,0.18546677
13774,African_hunting_dog,dog,0.9947654,0.0052480698
13775,African_hunting_dog,dog,0.99821055,0.0017910004
13776,African_hunting_dog,dog,0.9763302,0.023954391
13777,African_hunting_dog,dog,0.72646284,0.31956768
13778,African_hunting_dog,dog,0.9703645,0.030083656
13779,African_hunting_dog,dog,0.7749963,0.25489712
13780,African_hunting_dog,dog,0.9918189,0.008214951
13781,African_hunting_dog,dog,0.9610591,0.03971958
13782,African_hunting_dog,dog,0.75490093,0.28116894
13783,African_hunting_dog,dog,0.99479336,0.005220413
13784,African_hunting_dog,dog,0.85947955,0.15142822
13785,African_hunting_dog,dog,0.99979573,0.0002040863
13786,African_hunting_dog,dog,0.8495894,0.16300201
13787,African_hunting_dog,dog,0.66520184,0.4076643
13788,African_hunting_dog,dog,0.99112004,0.008919716
13789,African_hunting_dog,dog,0.96669364,0.033873558
13790,African_hunting_dog,dog,0.92156005,0.08168697
13791,African_hunting_dog,dog,0.89816326,0.107403755
13792,African_hunting_dog,dog,0.6243693,0.47101307
13793,African_hunting_dog,dog,0.94490504,0.056671143
13794,African_hunting_dog,dog,0.8412837,0.17282677
13795,African_hunting_dog,dog,0.99474263,0.005270958
13796,African_hunting_dog,dog,0.983064,0.01708126
13797,African_hunting_dog,dog,0.9046506,0.100206375
13798,African_hunting_dog,dog,0.99596965,0.0040388107
13799,African_hunting_dog,dog,0.9920787,0.00795269
13800,hyena,wild dog,0.9845212,0.0156002045
13801,hyena,wild dog,0.8161738,0.20312786
13802,hyena,wild dog,0.98403627,0.0160923
13803,hyena,wild dog,0.9757573,0.024541855
13804,hyena,wild dog,0.92031634,0.08303738
13805,hyena,wild dog,0.6238948,0.47177315
13806,hyena,wild dog,0.98730344,0.012778282
13807,hyena,wild dog,0.53205657,0.6310053
13808,hyena,wild dog,0.049032588,3.0152702
13809,hyena,wild dog,0.90984106,0.09448528
13810,hyena,wild dog,0.62709767,0.46665287
13811,hyena,wild dog,0.037348755,3.287456
13812,hyena,wild dog,0.96451193,0.036132812
13813,hyena,wild dog,0.8204742,0.19787312
13814,hyena,wild dog,0.9952898,0.0047216415
13815,hyena,wild dog,0.86971426,0.13959026
13816,hyena,wild dog,0.9175922,0.08600235
13817,hyena,wild dog,0.3270047,1.1177802
13818,hyena,wild dog,0.99290246,0.0071229935
13819,hyena,wild dog,0.9733393,0.027022362
13820,hyena,wild dog,0.9062459,0.09844494
13821,hyena,wild dog,0.6620199,0.41245937
13822,hyena,wild dog,0.26504427,1.327858
13823,hyena,wild dog,0.35922778,1.0237985
13824,hyena,wild dog,0.00781618,4.8515596
13825,hyena,wild dog,0.959673,0.04116249
13826,hyena,wild dog,0.97664285,0.023633957
13827,hyena,wild dog,0.38383514,0.9575424
13828,hyena,wild dog,0.96581405,0.034784317
13829,hyena,wild dog,0.87269753,0.13616657
13830,hyena,wild dog,0.80718297,0.21420479
13831,hyena,wild dog,0.8516912,0.16053104
13832,hyena,wild dog,0.46110654,0.77412605
13833,hyena,wild dog,0.65159273,0.4283352
13834,hyena,wild dog,0.2729659,1.298408
13835,hyena,wild dog,0.42448297,0.8568835
13836,hyena,wild dog,0.9798639,0.020341873
13837,hyena,wild dog,0.77745956,0.2517233
13838,hyena,wild dog,0.6665103,0.40569973
13839,hyena,wild dog,0.008364927,4.7837076
13840,hyena,wild dog,0.9215085,0.08174324
13841,hyena,wild dog,0.55173594,0.59468603
13842,hyena,wild dog,0.9193912,0.0840435
13843,hyena,wild dog,0.7713957,0.2595539
13844,hyena,wild dog,0.97037125,0.03007698
13845,hyena,wild dog,0.81589264,0.20347214
13846,hyena,wild dog,0.86164415,0.14891338
13847,hyena,wild dog,0.63404673,0.4556322
13848,hyena,wild dog,0.96201235,0.03872776
13849,hyena,wild dog,0.4246312,0.856534
13850,red_fox,wild dog,0.8046193,0.21738625
13851,red_fox,wild dog,0.06592286,2.7192698
13852,red_fox,wild dog,0.7686603,0.26310635
13853,red_fox,wild dog,0.51433355,0.6648836
13854,red_fox,wild dog,0.0048995074,5.3186207
13855,red_fox,wild dog,0.12138972,2.108749
13856,red_fox,wild dog,0.11824214,2.1350203
13857,red_fox,wild dog,0.31982756,1.1399736
13858,red_fox,wild dog,0.31238928,1.1635056
13859,red_fox,wild dog,0.69287944,0.3668995
13860,red_fox,wild dog,0.4767583,0.740746
13861,red_fox,wild dog,0.013477402,4.306741
13862,red_fox,wild dog,0.4917307,0.7098236
13863,red_fox,wild dog,0.006552873,5.0278516
13864,red_fox,wild dog,0.19996026,1.6096368
13865,red_fox,wild dog,0.52704006,0.6404791
13866,red_fox,wild dog,0.15877758,1.840251
13867,red_fox,wild dog,0.512605,0.6682501
13868,red_fox,wild dog,0.504393,0.6843996
13869,red_fox,wild dog,0.74131966,0.29932308
13870,red_fox,wild dog,0.16268644,1.8159304
13871,red_fox,wild dog,0.8159068,0.20345497
13872,red_fox,wild dog,0.031891376,3.4454198
13873,red_fox,wild dog,0.8364967,0.1785326
13874,red_fox,wild dog,0.85685056,0.15449142
13875,red_fox,wild dog,0.18703048,1.6764836
13876,red_fox,wild dog,0.0798421,2.5277047
13877,red_fox,wild dog,0.012223369,4.4044056
13878,red_fox,wild dog,0.6145441,0.48687458
13879,red_fox,wild dog,0.64270097,0.44207573
13880,red_fox,wild dog,0.4457207,0.80806255
13881,red_fox,wild dog,0.27598774,1.2873988
13882,red_fox,wild dog,0.42749557,0.84981155
13883,red_fox,wild dog,0.6290192,0.46359348
13884,red_fox,wild dog,0.47518396,0.7440529
13885,red_fox,wild dog,0.22562417,1.4888849
13886,red_fox,wild dog,0.54973763,0.5983143
13887,red_fox,wild dog,0.458145,0.78057003
13888,red_fox,wild dog,0.34862623,1.0537548
13889,red_fox,wild dog,0.4850903,0.72342014
13890,red_fox,wild dog,0.14625512,1.9224024
13891,red_fox,wild dog,0.8441409,0.1694355
13892,red_fox,wild dog,0.0759419,2.5777864
13893,red_fox,wild dog,0.18586496,1.6827345
13894,red_fox,wild dog,0.0036640759,5.609179
13895,red_fox,wild dog,0.06442759,2.7422132
13896,red_fox,wild dog,0.5802447,0.5443058
13897,red_fox,wild dog,0.72683084,0.31906128
13898,red_fox,wild dog,0.49822178,0.69670963
13899,red_fox,wild dog,0.27320406,1.2975359
13900,kit_fox,wild dog,0.40606436,0.9012432
13901,kit_fox,wild dog,0.1671083,1.789113
13902,kit_fox,wild dog,0.5507043,0.5965576
13903,kit_fox,wild dog,0.042071138,3.1683931
13904,kit_fox,wild dog,0.18718816,1.6756406
13905,kit_fox,wild dog,0.45386308,0.78995943
13906,kit_fox,wild dog,0.34408697,1.0668612
13907,kit_fox,wild dog,0.64856386,0.43299484
13908,kit_fox,wild dog,0.73024505,0.31437492
13909,kit_fox,wild dog,0.24927418,1.3892021
13910,kit_fox,wild dog,0.72428805,0.32256603
13911,kit_fox,wild dog,0.42442727,0.85701466
13912,kit_fox,wild dog,0.8548832,0.15679073
13913,kit_fox,wild dog,0.2984329,1.2092104
13914,kit_fox,wild dog,0.08317649,2.4867907
13915,kit_fox,wild dog,0.8048275,0.21712685
13916,kit_fox,wild dog,0.3375616,1.0860071
13917,kit_fox,wild dog,0.38089025,0.9652443
13918,kit_fox,wild dog,0.85440123,0.15735435
13919,kit_fox,wild dog,0.58162916,0.54192257
13920,kit_fox,wild dog,0.3011711,1.200077
13921,kit_fox,wild dog,0.6095007,0.49511528
13922,kit_fox,wild dog,0.53450006,0.62642384
13923,kit_fox,wild dog,0.13501479,2.0023708
13924,kit_fox,wild dog,0.24780491,1.395114
13925,kit_fox,wild dog,0.48710927,0.7192669
13926,kit_fox,wild dog,0.059070136,2.82903
13927,kit_fox,wild dog,0.14172663,1.953855
13928,kit_fox,wild dog,0.3913574,0.9381337
13929,kit_fox,wild dog,0.6698505,0.40070057
13930,kit_fox,wild dog,0.6279204,0.46534157
13931,kit_fox,wild dog,0.8504272,0.16201687
13932,kit_fox,wild dog,0.031609036,3.4543123
13933,kit_fox,wild dog,0.10917008,2.214848
13934,kit_fox,wild dog,0.56087375,0.57825947
13935,kit_fox,wild dog,0.60709405,0.49907112
13936,kit_fox,wild dog,0.08804096,2.429953
13937,kit_fox,wild dog,0.38490507,0.95475864
13938,kit_fox,wild dog,0.693203,0.3664322
13939,kit_fox,wild dog,0.06459463,2.739624
13940,kit_fox,wild dog,0.36362064,1.0116444
13941,kit_fox,wild dog,0.57990015,0.544899
13942,kit_fox,wild dog,0.5345846,0.6262655
13943,kit_fox,wild dog,0.81017995,0.21049881
13944,kit_fox,wild dog,0.010743763,4.5334296
13945,kit_fox,wild dog,0.6031789,0.5055418
13946,kit_fox,wild dog,0.7650099,0.26786613
13947,kit_fox,wild dog,0.7886256,0.23746395
13948,kit_fox,wild dog,0.21061529,1.5577216
13949,kit_fox,wild dog,0.61753935,0.48201275
13950,Arctic_fox,wild dog,0.9519458,0.049246788
13951,Arctic_fox,wild dog,0.94804955,0.05334854
13952,Arctic_fox,wild dog,0.9592928,0.04155922
13953,Arctic_fox,wild dog,0.68614864,0.3766613
13954,Arctic_fox,wild dog,0.8431544,0.17060566
13955,Arctic_fox,wild dog,0.5913065,0.52542114
13956,Arctic_fox,wild dog,0.9806231,0.01956749
13957,Arctic_fox,wild dog,0.10842121,2.2217312
13958,Arctic_fox,wild dog,0.9545644,0.046500206
13959,Arctic_fox,wild dog,0.9895588,0.0104961395
13960,Arctic_fox,wild dog,0.83326954,0.18239784
13961,Arctic_fox,wild dog,0.08418838,2.474698
13962,Arctic_fox,wild dog,0.95327336,0.04785347
13963,Arctic_fox,wild dog,0.39089292,0.9393215
13964,Arctic_fox,wild dog,0.95792025,0.042990685
13965,Arctic_fox,wild dog,0.044689313,3.1080208
13966,Arctic_fox,wild dog,0.83308065,0.18262482
13967,Arctic_fox,wild dog,0.96668464,0.033883095
13968,Arctic_fox,wild dog,0.97555155,0.024752617
13969,Arctic_fox,wild dog,0.9173199,0.08629894
13970,Arctic_fox,wild dog,0.9850043,0.015109062
13971,Arctic_fox,wild dog,0.6020205,0.50746346
13972,Arctic_fox,wild dog,0.59737104,0.5152168
13973,Arctic_fox,wild dog,0.74643344,0.292449
13974,Arctic_fox,wild dog,0.32769775,1.1156635
13975,Arctic_fox,wild dog,0.7260147,0.3201847
13976,Arctic_fox,wild dog,0.8124333,0.20772171
13977,Arctic_fox,wild dog,0.55902034,0.5815697
13978,Arctic_fox,wild dog,0.7150243,0.33543873
13979,Arctic_fox,wild dog,0.94384813,0.057789803
13980,Arctic_fox,wild dog,0.4291182,0.8460226
13981,Arctic_fox,wild dog,0.98377335,0.01635933
13982,Arctic_fox,wild dog,0.8611267,0.14951324
13983,Arctic_fox,wild dog,0.9761672,0.024121284
13984,Arctic_fox,wild dog,0.3857592,0.9525423
13985,Arctic_fox,wild dog,0.9028488,0.10220051
13986,Arctic_fox,wild dog,0.7988902,0.22453213
13987,Arctic_fox,wild dog,0.6440657,0.43995476
13988,Arctic_fox,wild dog,0.9805932,0.019598007
13989,Arctic_fox,wild dog,0.92213726,0.08106136
13990,Arctic_fox,wild dog,0.987334,0.012746811
13991,Arctic_fox,wild dog,0.98817503,0.01189518
13992,Arctic_fox,wild dog,0.8284497,0.18819904
13993,Arctic_fox,wild dog,0.697426,0.3603592
13994,Arctic_fox,wild dog,0.20456894,1.5868502
13995,Arctic_fox,wild dog,0.9890168,0.011043549
13996,Arctic_fox,wild dog,0.80042183,0.2226162
13997,Arctic_fox,wild dog,0.9511835,0.050047874
13998,Arctic_fox,wild dog,0.7035888,0.35156155
13999,Arctic_fox,wild dog,0.93281424,0.06954956
14000,grey_fox,wild dog,0.802153,0.22045612
14001,grey_fox,wild dog,0.9666923,0.033875465
14002,grey_fox,wild dog,0.021194495,3.854014
14003,grey_fox,wild dog,0.88884234,0.117835045
14004,grey_fox,wild dog,0.4336991,0.8354044
14005,grey_fox,wild dog,0.7488324,0.28923988
14006,grey_fox,wild dog,0.7309948,0.31334877
14007,grey_fox,wild dog,0.77422166,0.25589752
14008,grey_fox,wild dog,0.96731603,0.033229828
14009,grey_fox,wild dog,0.95604885,0.04494667
14010,grey_fox,wild dog,0.8367921,0.17817974
14011,grey_fox,wild dog,0.030109627,3.5029106
14012,grey_fox,wild dog,0.088022456,2.430163
14013,grey_fox,wild dog,0.026119739,3.6450644
14014,grey_fox,wild dog,0.082457975,2.4954662
14015,grey_fox,wild dog,0.012799308,4.3583646
14016,grey_fox,wild dog,0.124396615,2.08428
14017,grey_fox,wild dog,0.4041492,0.9059715
14018,grey_fox,wild dog,0.80070275,0.22226524
14019,grey_fox,wild dog,0.8754772,0.13298607
14020,grey_fox,wild dog,0.9314436,0.07102013
14021,grey_fox,wild dog,0.89870685,0.10679817
14022,grey_fox,wild dog,0.020678977,3.8786378
14023,grey_fox,wild dog,0.70697016,0.34676647
14024,grey_fox,wild dog,0.9802924,0.019904137
14025,grey_fox,wild dog,0.6453948,0.4378929
14026,grey_fox,wild dog,0.8913088,0.11506462
14027,grey_fox,wild dog,0.7714465,0.2594881
14028,grey_fox,wild dog,0.79125905,0.2341299
14029,grey_fox,wild dog,0.8202453,0.19815159
14030,grey_fox,wild dog,0.33408433,1.0963621
14031,grey_fox,wild dog,0.7112958,0.34066677
14032,grey_fox,wild dog,0.995408,0.0046024323
14033,grey_fox,wild dog,0.009094431,4.7000933
14034,grey_fox,wild dog,0.32195082,1.1333561
14035,grey_fox,wild dog,0.024177702,3.7223248
14036,grey_fox,wild dog,0.00031858016,8.051637
14037,grey_fox,wild dog,0.8665163,0.1432743
14038,grey_fox,wild dog,0.029983016,3.507124
14039,grey_fox,wild dog,0.0074954773,4.8934555
14040,grey_fox,wild dog,0.8801871,0.1276207
14041,grey_fox,wild dog,0.9806284,0.019561768
14042,grey_fox,wild dog,0.03128369,3.4646583
14043,grey_fox,wild dog,0.92795324,0.07477379
14044,grey_fox,wild dog,0.95304656,0.04809189
14045,grey_fox,wild dog,0.95344526,0.047673225
14046,grey_fox,wild dog,0.96140194,0.039362907
14047,grey_fox,wild dog,0.62395364,0.47167873
14048,grey_fox,wild dog,0.46436927,0.76707554
14049,grey_fox,wild dog,0.06411494,2.747078
14050,tabby,cat,0.0036194553,5.6214314
14051,tabby,cat,0.5396395,0.6168537
14052,tabby,cat,0.47904047,0.7359705
14053,tabby,cat,0.43782902,0.8259268
14054,tabby,cat,0.19647492,1.6272202
14055,tabby,cat,0.26969895,1.3104486
14056,tabby,cat,0.35306606,1.0411
14057,tabby,cat,0.119834356,2.1216445
14058,tabby,cat,0.58226573,0.5408287
14059,tabby,cat,0.3902096,0.9410715
14060,tabby,cat,0.5076922,0.6778803
14061,tabby,cat,0.3940994,0.93115187
14062,tabby,cat,0.49993026,0.6932869
14063,tabby,cat,0.26781926,1.3174429
14064,tabby,cat,0.0017689588,6.337364
14065,tabby,cat,0.48611107,0.72131824
14066,tabby,cat,0.5854105,0.53544235
14067,tabby,cat,0.25015455,1.3856764
14068,tabby,cat,0.38310644,0.95944214
14069,tabby,cat,0.45602876,0.78519917
14070,tabby,cat,0.6772615,0.38969803
14071,tabby,cat,0.02355448,3.7484388
14072,tabby,cat,0.16009767,1.8319707
14073,tabby,cat,0.27255177,1.2999263
14074,tabby,cat,0.3799242,0.9677839
14075,tabby,cat,0.52207553,0.64994335
14076,tabby,cat,0.22745252,1.4808135
14077,tabby,cat,0.37077722,0.99215364
14078,tabby,cat,0.021593984,3.8353405
14079,tabby,cat,0.23667394,1.441072
14080,tabby,cat,0.2709695,1.3057494
14081,tabby,cat,0.26971844,1.3103766
14082,tabby,cat,0.1310137,2.0324535
14083,tabby,cat,0.34496906,1.0643005
14084,tabby,cat,0.12507592,2.078834
14085,tabby,cat,0.2980777,1.2104015
14086,tabby,cat,0.026841972,3.6177883
14087,tabby,cat,0.7199477,0.32857704
14088,tabby,cat,0.010794546,4.5287147
14089,tabby,cat,0.4084712,0.89533424
14090,tabby,cat,0.2726193,1.2996793
14091,tabby,cat,0.7223736,0.32521248
14092,tabby,cat,0.04102799,3.1935005
14093,tabby,cat,0.50986755,0.673604
14094,tabby,cat,0.46578372,0.7640343
14095,tabby,cat,0.45711544,0.78281975
14096,tabby,cat,0.22300032,1.5005817
14097,tabby,cat,0.14447427,1.9346542
14098,tabby,cat,0.4563021,0.78460026
14099,tabby,cat,0.053739958,2.9235988
14100,tiger_cat,wild cat,0.4898527,0.7136507
14101,tiger_cat,wild cat,0.27473342,1.291954
14102,tiger_cat,wild cat,0.19678837,1.6256266
14103,tiger_cat,wild cat,0.068390645,2.6825194
14104,tiger_cat,wild cat,0.1843375,1.6909871
14105,tiger_cat,wild cat,0.14228547,1.9499197
14106,tiger_cat,wild cat,0.13078584,2.034194
14107,tiger_cat,wild cat,0.022155097,3.8096876
14108,tiger_cat,wild cat,0.1712354,1.7647157
14109,tiger_cat,wild cat,0.55054224,0.59685135
14110,tiger_cat,wild cat,0.0035601566,5.6379504
14111,tiger_cat,wild cat,0.3197872,1.1400995
14112,tiger_cat,wild cat,0.12147925,2.1080122
14113,tiger_cat,wild cat,0.17757359,1.7283702
14114,tiger_cat,wild cat,0.10039154,2.298677
14115,tiger_cat,wild cat,0.2539265,1.3707108
14116,tiger_cat,wild cat,0.029180177,3.5342655
14117,tiger_cat,wild cat,0.019988928,3.9125772
14118,tiger_cat,wild cat,0.5114679,0.67047024
14119,tiger_cat,wild cat,0.007948828,4.834731
14120,tiger_cat,wild cat,0.13617395,1.9938221
14121,tiger_cat,wild cat,0.3995974,0.91729736
14122,tiger_cat,wild cat,0.12153382,2.107563
14123,tiger_cat,wild cat,0.25593218,1.362843
14124,tiger_cat,wild cat,0.10897399,2.2166457
14125,tiger_cat,wild cat,0.24155053,1.4206762
14126,tiger_cat,wild cat,0.1310603,2.0320973
14127,tiger_cat,wild cat,0.059424113,2.8230553
14128,tiger_cat,wild cat,0.07343964,2.6112914
14129,tiger_cat,wild cat,0.17624824,1.7358623
14130,tiger_cat,wild cat,0.19140783,1.6533489
14131,tiger_cat,wild cat,0.3635793,1.0117579
14132,tiger_cat,wild cat,0.22892807,1.4743471
14133,tiger_cat,wild cat,0.09843154,2.3183937
14134,tiger_cat,wild cat,0.035617482,3.3349185
14135,tiger_cat,wild cat,0.3223043,1.1322594
14136,tiger_cat,wild cat,0.15944362,1.8360648
14137,tiger_cat,wild cat,0.39954597,0.9174261
14138,tiger_cat,wild cat,0.6314854,0.45968056
14139,tiger_cat,wild cat,0.23229823,1.459733
14140,tiger_cat,wild cat,0.13506708,2.0019836
14141,tiger_cat,wild cat,0.2009865,1.6045179
14142,tiger_cat,wild cat,0.10273425,2.27561
14143,tiger_cat,wild cat,0.08379558,2.479375
14144,tiger_cat,wild cat,0.15185972,1.884798
14145,tiger_cat,wild cat,0.4382151,0.8250456
14146,tiger_cat,wild cat,0.23158923,1.46279
14147,tiger_cat,wild cat,0.33273023,1.1004229
14148,tiger_cat,wild cat,0.23954907,1.428997
14149,tiger_cat,wild cat,0.21126428,1.5546455
14150,Persian_cat,cat,0.98060155,0.019589424
14151,Persian_cat,cat,0.97330225,0.027060509
14152,Persian_cat,cat,0.8049925,0.21692276
14153,Persian_cat,cat,0.5480178,0.6014471
14154,Persian_cat,cat,0.14411476,1.9371452
14155,Persian_cat,cat,0.9316752,0.07077122
14156,Persian_cat,cat,0.94409716,0.05752659
14157,Persian_cat,cat,0.5933793,0.52192116
14158,Persian_cat,cat,0.6407971,0.4450426
14159,Persian_cat,cat,0.6397371,0.4466982
14160,Persian_cat,cat,0.96488845,0.03574276
14161,Persian_cat,cat,0.7077737,0.34563065
14162,Persian_cat,cat,0.98396873,0.016160965
14163,Persian_cat,cat,0.94913423,0.052205086
14164,Persian_cat,cat,0.9757355,0.02456379
14165,Persian_cat,cat,0.8536092,0.15828228
14166,Persian_cat,cat,0.6411501,0.4444914
14167,Persian_cat,cat,0.13727266,1.9857864
14168,Persian_cat,cat,0.95296544,0.048176765
14169,Persian_cat,cat,0.95584786,0.04515648
14170,Persian_cat,cat,0.9427024,0.059004784
14171,Persian_cat,cat,0.96312225,0.037574768
14172,Persian_cat,cat,0.3934349,0.9328394
14173,Persian_cat,cat,0.22354463,1.4981441
14174,Persian_cat,cat,0.94323194,0.05844307
14175,Persian_cat,cat,0.18128294,1.707696
14176,Persian_cat,cat,0.9205078,0.082829475
14177,Persian_cat,cat,0.96107095,0.039707184
14178,Persian_cat,cat,0.8987026,0.10680294
14179,Persian_cat,cat,0.9273892,0.07538223
14180,Persian_cat,cat,0.9939896,0.0060281754
14181,Persian_cat,cat,0.5448873,0.6071758
14182,Persian_cat,cat,0.7204502,0.32787895
